,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative
3602,264.0,50.0,0.41,0.44,0.07,0.0
3603,160.0,41.0,0.29,0.2,0.02,0.01
3604,264.0,50.0,0.41,0.44,0.07,0.0
3605,538.0,143.0,0.31,0.34,0.16,0.08
3606,538.0,143.0,0.31,0.34,0.16,0.08
3607,321.0,169.0,0.47,0.63,0.02,0.0
3608,321.0,169.0,0.47,0.63,0.02,0.0
3609,321.0,169.0,0.47,0.63,0.02,0.0
3610,321.0,169.0,0.47,0.63,0.02,0.0
3611,321.0,169.0,0.47,0.63,0.02,0.0
3612,321.0,169.0,0.47,0.63,0.02,0.0
3613,91.0,29.0,0.19,0.18,0.64,0.01
3614,538.0,143.0,0.31,0.34,0.16,0.08
3615,264.0,50.0,0.41,0.44,0.07,0.0
3616,538.0,143.0,0.31,0.34,0.16,0.08
3617,160.0,41.0,0.29,0.2,0.02,0.01
3618,538.0,143.0,0.31,0.34,0.16,0.08
3619,538.0,143.0,0.31,0.34,0.16,0.08
3620,160.0,41.0,0.29,0.2,0.02,0.01
3621,264.0,50.0,0.41,0.44,0.07,0.0
3622,538.0,143.0,0.31,0.34,0.16,0.08
3623,538.0,143.0,0.31,0.34,0.16,0.08
3624,538.0,143.0,0.31,0.34,0.16,0.08
3625,538.0,143.0,0.31,0.34,0.16,0.08
3626,538.0,143.0,0.31,0.34,0.16,0.08
3627,273.5,108.5,0.225,0.31,0.48,0.07
3628,96.0,11.0,0.47,0.43,0.88,0.0
3629,273.5,108.5,0.225,0.31,0.48,0.07
3630,273.5,108.5,0.225,0.31,0.48,0.07
3631,273.5,108.5,0.225,0.31,0.48,0.07
3632,159.0,60.0,0.21,0.14,0.16,0.0
3633,159.0,60.0,0.21,0.14,0.16,0.0
3634,213.0,86.0,0.23,0.43,0.95,0.0
3635,273.5,108.5,0.225,0.31,0.48,0.07
3636,159.0,60.0,0.21,0.14,0.16,0.0
3637,273.5,108.5,0.225,0.31,0.48,0.07
3638,161.0,23.0,0.45,0.28,0.86,0.0
3639,273.5,108.5,0.225,0.31,0.48,0.07
3640,96.0,11.0,0.47,0.43,0.88,0.0
3641,273.5,108.5,0.225,0.31,0.48,0.07
3642,96.0,11.0,0.47,0.43,0.88,0.0
3643,159.0,60.0,0.21,0.14,0.16,0.0
3644,273.5,108.5,0.225,0.31,0.48,0.07
3645,273.5,108.5,0.225,0.31,0.48,0.07
3646,44.0,10.0,0.06,0.12,0.02,0.03
3647,153.0,35.0,0.23,0.36,0.01,0.02
3648,174.0,45.0,0.41,0.44,0.01,0.0
3649,153.0,35.0,0.23,0.36,0.01,0.02
3650,174.0,45.0,0.41,0.44,0.01,0.0
3651,153.0,35.0,0.23,0.36,0.01,0.02
3652,153.0,35.0,0.23,0.36,0.01,0.02
3653,153.0,35.0,0.23,0.36,0.01,0.02
3654,153.0,35.0,0.23,0.36,0.01,0.02
3655,153.0,35.0,0.23,0.36,0.01,0.02
3656,174.0,45.0,0.41,0.44,0.01,0.0
3657,199.0,103.5,0.32,0.545,0.06,0.0
3658,199.0,103.5,0.32,0.545,0.06,0.0
3659,133.0,110.0,0.47,0.6,0.92,0.01
3660,133.0,110.0,0.47,0.6,0.92,0.01
3661,199.0,103.5,0.32,0.545,0.06,0.0
3662,199.0,103.5,0.32,0.545,0.06,0.0
3663,199.0,103.5,0.32,0.545,0.06,0.0
3664,199.0,103.5,0.32,0.545,0.06,0.0
3665,199.0,103.5,0.32,0.545,0.06,0.0
3666,199.0,103.5,0.32,0.545,0.06,0.0
3667,341.0,154.0,0.69,0.69,0.98,0.0
3668,267.0,130.0,0.385,0.495,0.79,0.005
3669,199.0,103.5,0.32,0.545,0.06,0.0
3670,199.0,103.5,0.32,0.545,0.06,0.0
3671,133.0,110.0,0.47,0.6,0.92,0.01
3672,526.0,151.0,0.08,0.0,0.94,0.01
3673,162.0,98.0,0.73,0.56,0.96,0.0
3674,182.0,197.0,0.51,0.77,0.15,0.0
3675,190.0,88.0,0.4,0.47,0.06,0.0
3676,182.0,197.0,0.51,0.77,0.15,0.0
3677,190.0,88.0,0.4,0.47,0.06,0.0
3678,526.0,151.0,0.08,0.0,0.94,0.01
3679,182.0,197.0,0.51,0.77,0.15,0.0
3680,182.0,197.0,0.51,0.77,0.15,0.0
3681,162.0,98.0,0.73,0.56,0.96,0.0
3682,190.0,88.0,0.4,0.47,0.06,0.0
3683,190.0,88.0,0.4,0.47,0.06,0.0
3684,182.0,197.0,0.51,0.77,0.15,0.0
3685,526.0,151.0,0.08,0.0,0.94,0.01
3686,169.0,22.0,0.19,0.05,0.27,0.07
3687,182.0,197.0,0.51,0.77,0.15,0.0
3688,526.0,151.0,0.08,0.0,0.94,0.01
3689,182.0,197.0,0.51,0.77,0.15,0.0
3690,526.0,151.0,0.08,0.0,0.94,0.01
3691,526.0,151.0,0.08,0.0,0.94,0.01
3692,526.0,151.0,0.08,0.0,0.94,0.01
3693,162.0,98.0,0.73,0.56,0.96,0.0
3694,526.0,151.0,0.08,0.0,0.94,0.01
3695,526.0,151.0,0.08,0.0,0.94,0.01
3696,526.0,151.0,0.08,0.0,0.94,0.01
3697,526.0,151.0,0.08,0.0,0.94,0.01
3698,182.0,197.0,0.51,0.77,0.15,0.0
3699,526.0,151.0,0.08,0.0,0.94,0.01
3700,526.0,151.0,0.08,0.0,0.94,0.01
3701,526.0,151.0,0.08,0.0,0.94,0.01
3702,526.0,151.0,0.08,0.0,0.94,0.01
3703,190.0,88.0,0.4,0.47,0.06,0.0
3704,526.0,151.0,0.08,0.0,0.94,0.01
3705,182.0,197.0,0.51,0.77,0.15,0.0
3706,526.0,151.0,0.08,0.0,0.94,0.01
3707,526.0,151.0,0.08,0.0,0.94,0.01
3708,182.0,197.0,0.51,0.77,0.15,0.0
3709,182.0,197.0,0.51,0.77,0.15,0.0
3710,526.0,151.0,0.08,0.0,0.94,0.01
3711,162.0,98.0,0.73,0.56,0.96,0.0
3712,135.0,22.5,0.27,0.17,0.49,0.48
3713,135.0,22.5,0.27,0.17,0.49,0.48
3714,135.0,22.5,0.27,0.17,0.49,0.48
3715,193.0,20.0,-0.06,-0.14,0.01,0.95
3716,193.0,20.0,-0.06,-0.14,0.01,0.95
3717,57.0,4.0,-0.01,-0.1,0.0,0.96
3718,57.0,4.0,-0.01,-0.1,0.0,0.96
3719,135.0,22.5,0.27,0.17,0.49,0.48
3720,193.0,20.0,-0.06,-0.14,0.01,0.95
3721,57.0,4.0,-0.01,-0.1,0.0,0.96
3722,57.0,4.0,-0.01,-0.1,0.0,0.96
3723,143.0,11.0,0.29,0.04,0.02,0.0
3724,57.0,4.0,-0.01,-0.1,0.0,0.96
3725,57.0,4.0,-0.01,-0.1,0.0,0.96
3726,193.0,20.0,-0.06,-0.14,0.01,0.95
3727,142.0,31.0,0.17,0.16,0.7,0.0
3728,275.0,108.0,0.06,-0.07,0.23,0.0
3729,275.0,108.0,0.06,-0.07,0.23,0.0
3730,159.0,92.0,0.54,0.77,0.01,0.0
3731,165.5,49.5,0.42,0.48,0.015,0.01
3732,163.333,63.6667,0.46,0.5766667,0.0133333,0.0066667
3733,163.333,63.6667,0.46,0.5766667,0.0133333,0.0066667
3734,159.0,92.0,0.54,0.77,0.01,0.0
3735,275.0,108.0,0.06,-0.07,0.23,0.0
3736,183.0,63.0,0.535,0.575,0.015,0.0
3737,198.0,64.0,-0.05,-0.01,0.02,0.01
3738,198.0,64.0,-0.05,-0.01,0.02,0.01
3739,198.0,64.0,-0.05,-0.01,0.02,0.01
3740,142.0,31.0,0.17,0.16,0.7,0.0
3741,198.0,64.0,-0.05,-0.01,0.02,0.01
3742,163.333,63.6667,0.46,0.5766667,0.0133333,0.0066667
3743,208.0,62.0,0.54,0.32,0.74,0.02
3744,177.0,49.0,0.1,0.05,0.01,0.84
3745,165.5,49.5,0.42,0.48,0.015,0.01
3746,159.0,92.0,0.54,0.77,0.01,0.0
3747,142.0,31.0,0.17,0.16,0.7,0.0
3748,208.0,62.0,0.54,0.32,0.74,0.02
3749,142.0,31.0,0.17,0.16,0.7,0.0
3750,177.0,49.0,0.1,0.05,0.01,0.84
3751,177.0,49.0,0.1,0.05,0.01,0.84
3752,275.0,108.0,0.06,-0.07,0.23,0.0
3753,177.0,49.0,0.1,0.05,0.01,0.84
3754,275.0,108.0,0.06,-0.07,0.23,0.0
3755,275.0,108.0,0.06,-0.07,0.23,0.0
3756,275.0,108.0,0.06,-0.07,0.23,0.0
3757,177.0,49.0,0.1,0.05,0.01,0.84
3758,177.0,49.0,0.1,0.05,0.01,0.84
3759,275.0,108.0,0.06,-0.07,0.23,0.0
3760,275.0,108.0,0.06,-0.07,0.23,0.0
3761,275.0,108.0,0.06,-0.07,0.23,0.0
3762,275.0,108.0,0.06,-0.07,0.23,0.0
3763,198.0,64.0,-0.05,-0.01,0.02,0.01
3764,275.0,108.0,0.06,-0.07,0.23,0.0
3765,275.0,108.0,0.06,-0.07,0.23,0.0
3766,275.0,108.0,0.06,-0.07,0.23,0.0
3767,275.0,108.0,0.06,-0.07,0.23,0.0
3768,198.0,64.0,-0.05,-0.01,0.02,0.01
3769,198.0,64.0,-0.05,-0.01,0.02,0.01
3770,275.0,108.0,0.06,-0.07,0.23,0.0
3771,275.0,108.0,0.06,-0.07,0.23,0.0
3772,275.0,108.0,0.06,-0.07,0.23,0.0
3773,198.0,64.0,-0.05,-0.01,0.02,0.01
3774,275.0,108.0,0.06,-0.07,0.23,0.0
3775,207.0,34.0,0.53,0.38,0.02,0.0
3776,183.0,63.0,0.535,0.575,0.015,0.0
3777,183.0,63.0,0.535,0.575,0.015,0.0
3778,275.0,108.0,0.06,-0.07,0.23,0.0
3779,183.0,63.0,0.535,0.575,0.015,0.0
3780,293.0,78.0,0.19,0.03,0.98,0.0
3781,293.0,78.0,0.19,0.03,0.98,0.0
3782,189.0,165.0,0.46,0.82,0.8,0.0
3783,280.0,141.0,0.32,0.02,0.67,0.02
3784,280.0,141.0,0.32,0.02,0.67,0.02
3785,293.0,78.0,0.19,0.03,0.98,0.0
3786,189.0,165.0,0.46,0.82,0.8,0.0
3787,293.0,78.0,0.19,0.03,0.98,0.0
3788,293.0,78.0,0.19,0.03,0.98,0.0
3789,189.0,165.0,0.46,0.82,0.8,0.0
3790,293.0,78.0,0.19,0.03,0.98,0.0
3791,189.0,165.0,0.46,0.82,0.8,0.0
3792,293.0,78.0,0.19,0.03,0.98,0.0
3793,293.0,78.0,0.19,0.03,0.98,0.0
3794,280.0,141.0,0.32,0.02,0.67,0.02
3795,280.0,141.0,0.32,0.02,0.67,0.02
3796,280.0,141.0,0.32,0.02,0.67,0.02
3797,293.0,78.0,0.19,0.03,0.98,0.0
3798,280.0,141.0,0.32,0.02,0.67,0.02
3799,280.0,141.0,0.32,0.02,0.67,0.02
3800,293.0,78.0,0.19,0.03,0.98,0.0
3801,293.0,78.0,0.19,0.03,0.98,0.0
3802,280.0,141.0,0.32,0.02,0.67,0.02
3803,293.0,78.0,0.19,0.03,0.98,0.0
3804,293.0,78.0,0.19,0.03,0.98,0.0
3805,244.0,54.0,0.34,0.3,0.96,0.0
3806,189.0,165.0,0.46,0.82,0.8,0.0
3807,189.0,165.0,0.46,0.82,0.8,0.0
3808,244.0,54.0,0.34,0.3,0.96,0.0
3809,244.0,54.0,0.34,0.3,0.96,0.0
3810,189.0,165.0,0.46,0.82,0.8,0.0
3811,189.0,165.0,0.46,0.82,0.8,0.0
3812,244.0,54.0,0.34,0.3,0.96,0.0
3813,280.0,141.0,0.32,0.02,0.67,0.02
3814,280.0,141.0,0.32,0.02,0.67,0.02
3815,280.0,141.0,0.32,0.02,0.67,0.02
3816,280.0,141.0,0.32,0.02,0.67,0.02
3817,280.0,141.0,0.32,0.02,0.67,0.02
3818,280.0,141.0,0.32,0.02,0.67,0.02
3819,280.0,141.0,0.32,0.02,0.67,0.02
3820,280.0,141.0,0.32,0.02,0.67,0.02
3821,280.0,141.0,0.32,0.02,0.67,0.02
3822,285.0,299.0,0.1,0.0,0.17,0.58
3823,285.0,299.0,0.1,0.0,0.17,0.58
3824,178.0,73.0,0.43,0.535,0.26,0.005
3825,150.0,30.0,0.3,0.33,0.01,0.0
3826,150.0,30.0,0.3,0.33,0.01,0.0
3827,150.0,30.0,0.3,0.33,0.01,0.0
3828,150.0,30.0,0.3,0.33,0.01,0.0
